date,person,plot,climate,treatment,subplot,position,species,species_full,ID,x_coord,y_coord,rosette_spring_2020,rosette_autmn_2020,area_spring_2020,area_autumn_2020,number_leafs_spring_2020,number_leafs_02.-03.06.2020,number_rosettes_spring_2020,number_flowers_12.-20.05.2020,number_flowers_02/03.06.2020,number_flowers_18.08.2020,number_flowers_5./6.11.2020,seedling_spring_2020,Comments 2020,seedling_autumn_2020,seedling_spring_2018,seedling_autumn_2018,rosette_2019,area_spring_2019,xleaf_spring_2019,number_flowers_spring_2019,number_flowers_July_2019,seedling_spring_2019,seedling_autumn_19,comments,number_flowers_autumn_2019,number_flowers_aug_2019, rosette_2018,area_spring_2018,area_cm2_august18,max_leaf_length_cm,xleaf_spring_2018,leaf_number_august_2018,flowers_1st_harvest,flowers_2nd_harvest,comments
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Bro_ere,Bromus_erectus,1983,11,18,4*4,,16,,,,,2,,,,1,,5,,,1.5x1,1.5,,2,,1,2,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Bro_ere,Bromus_erectus,1895,24,44,5*4,,20,,,,,4,,,,,,,,,2x2,4,,1,,1,,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Bro_ere,Bromus_erectus,,38,33,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,25,42,,,,,,,,,,,,,,,,,,,,,,,1,,,,6*6,36,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,37,37,2*2,,4,,,,,,,,,,,,,,3x2,6,,,,,,,,,5*4,20,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1*1,1,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,38,12,,,,,,,,,,,,,,,,,,,,,,,,,,,6*6,36,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,47,35,3*2,,6,,,,,,,,,,,,,,4x2,8,,,,,,,,,6*6,36,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,26,15,,,,,,,,,,,,,,,1,,,,,,,3,,,,,5*5,25,,,,,0,0,only seedlings in plot
17.05.2019,Martin,7_2,future,pathogen,1,bottom left,Dia_car,Dianthus_carth,,15,34.5,,,,,,,,,,,,,,,,,1x1,1,,,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,46,7.5,1*2,,2,,,,,,,,,,,,,,3x3,9,,,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,44,46,1*1,,1,,,,,,,,,,,,,,4x4.5,18,,,,,,,,,,,,,,,,,
19.07.2019,Martin,7_2,future,pathogen,1,bottom left,Dia_car,Dianthus_carth,,46,28,2*2,,4,,,,,,,,,,,,,,4x3,12,,,,,,,,,,,,,,,,,
19.07.2019,Martin,7_2,future,pathogen,1,bottom left,Dia_car,Dianthus_carth,,27,45,2*3,,6,,,,,,,,,,,,,,4x3,12,,,,,,,1,,,,,,,,,,
19.07.2019,Martin,7_2,future,pathogen,1,bottom left,Dia_car,Dianthus_carth,,10,41,1*2,,2,,,,,,,,,,,,,,4x2,8,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,1,bottom left,Bro_ere,Bromus_erectus,,7,20,4*3,,12,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,1,bottom left,Bro_ere,Bromus_erectus,2863,24,31,1*2,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,19,2,2*2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,1,bottom left,Tra_ori,Tragopogon_orientalis,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
09.05.2018,Lotte,7_2,future,pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,2*1,2,,,,,7,0,
09.05.2018,Lotte,7_2,future,pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,21,38,,,,,,,,,,,,,,,,,,,,,,,,,,,3*3,9,,,,,2,0,
09.05.2018,Lotte,7_2,future,pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2*2,4,,,,,3,0,
09.05.2018,Lotte,7_2,future,pathogen,2,center,Bro_ere,Bromus_erectus,1934,19,4,2*1,,2,,,,,2,,,,2,,2,,,0.5x0.5,0.25,,,,,1,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Lotte,7_2,future,pathogen,2,center,Bro_ere,Bromus_erectus,,18,26,,,,,,,,,,,,,,,,,,,,,,,,,,,5*5,25,,,,,4,0,
09.05.2018,Lotte,7_2,future,pathogen,2,center,Lot_cor,Lotus_corniculatus,,5,50,1*1,,1,,,,,,,,,,,,,,3x2,6,,,,3,,,,,6*5,30,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,2,center,Tra_ori,Tragopogon_orientalis,,31,8,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,30.5,9,,0,4,2 stams
09.05.2018,Lotte,7_2,future,pathogen,2,center,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,NA,NA,no seedlings and no adults
17.05.2019,Martin,7_2,future,pathogen,2,center,Dia_car,Dianthus_carth,,20,10,,,,,,,,,,,,,,,,,3x3,9,,,,1,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,2,center,Lot_cor,Lotus_corniculatus,,27.5,13,1*1,,1,,,,,,,,,,,,,,4x3,12,,,1,,,,,2,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,2,center,Lot_cor,Lotus_corniculatus,,40,32,3*2,,6,,,,,,,2,,,,,,,4x6,24,,,1,,,,,3,,,,,,,,,
06.11.2018,Martin,7_2,future,pathogen,3,top right,Bro_ere,Bromus_erectus,,,,,,,,,,,,,,,,,5,,1,,,,,,1,2,,,,,,,,,,NA,NA,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Bro_ere,Bromus_erectus,2862,15,25,3*2,,6,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Bro_ere,Bromus_erectus,2739,49,41,1*1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,12,49,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.05.2018,Lotte,7_2,future,pathogen,3,top right,Lot_cor,Lotus_corniculatus,,16.5,0,1*2,,2,,,,,,,2,,,,,,,3x4,12,,,,2,3,,,,4*4,16,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,3,top right,Lot_cor,Lotus_corniculatus,,38,10,2*2,,4,,,,,1,,,,,,,,,2x3,6,,,,2,,,,,6*6,36,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,3,top right,Lot_cor,Lotus_corniculatus,,30,22,1*1,,1,,,,,,,,,,,,,,4x3,12,,,6,2,,,,,6*6,36,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,3,top right,Lot_cor,Lotus_corniculatus,,35,40,2*1,,2,,,,,,,,,,,,,,2x1,2,,,,2,,,,,3*3,9,,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,3,top right,Lot_cor,Lotus_corniculatus,,16,50,2*2,,4,,,,,,,,,,,,,,3x2,6,,,,2,,,,,4*4,16,,,,,0,0,
17.05.2019,Martin,7_2,future,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,47,3,2*2,,4,,,,,1,,,,,,,,,1x1,1,,1,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,28,23,1*1,,1,,,,,2,,,,,,,,,0.5x0.5,0.25,,,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,3,top right,Lot_cor,Lotus_corniculatus,,33,44,1*1,,1,,,,,,,,,,,,,,3x2,6,,,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,3,top right,Lot_cor,Lotus_corniculatus,,6,29,,,,,,,,,,,,,,,,,1x1,1,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Pla_lan,Plantago_lanceolata,,37,3,,,,,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Tri_pra,Trifolium_pratense,,23,15,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Tri_pra,Trifolium_pratense,,49,3,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,7,27,2*2,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Bro_ere,Bromus_erectus,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,31,10,3*2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
09.05.2018,Lotte,7_2,future,pathogen,4,bottom right,Bro_ere,Bromus_erectus,,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2*0.5,1,,,,,2,0,
09.05.2018,Lotte,7_2,future,pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,49,18,,,,,4,,1,,,,,,,,,,,,9,,,,,2 rosettes,,,,,,15,5,5,0,0,
09.05.2018,Lotte,7_2,future,pathogen,4,bottom right,Sca_och,Scabiosa_ochroleuca,670,-8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,9*7,63,0,,,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,15,27,,,,,12,,,,,,,,,,,,,,9,,,,1,,,,,,,29.5,4,,0,0,
09.05.2018,Lotte,7_2,future,pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,4,,0,0,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Tri_pra,Trifolium_pratense,1946,38,10,1*1,,1,,,,,,,,,,,,,,1x1,1,,,,,1,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Bro_ere,Bromus_erectus,1916,10,33,3*3,,9,,,,,4,,,,2,,,,,3x4,12,,5,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Lot_cor,Lotus_corniculatus,,26,25,,,,,,,,,,,,,,,,,4x3,12,,2,,2,1,,,1,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Lot_cor,Lotus_corniculatus,,3,26,,,,,,,,,,,,,,,,,4x4,16,,,,,,,,3,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Lot_cor,Lotus_corniculatus,,18,7,2*2,,4,,,,,,,1,,,,,,,3x2,6,,,,,,,,2,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,11,0,,,,,5,,1,,,,,,,,,,,,10,,,,,1 rosette,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Dia_car,Dianthus_carth,,30,28,4*3,,12,,,,,,,,,,,,,,1x2,2,,,,,,,4,1,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,4,bottom right,Dia_car,Dianthus_carth,,26,40,,,,,,,,,,,,,,,,,3x2,6,,,,,,,7,,,,,,,,,,
19.07.2019,Martin,7_2,future,pathogen,4,bottom right,Dia_car,Dianthus_carth,,16,46,4*4,,16,,,,,,,,,,,,,,6x5,35,,,8,,,,14,11,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,4,bottom right,Dia_car,Dianthus_carth,,6,23,1*2,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,46,24,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Ant_odo,Anthoxanthum_odoratum,,2,26.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Ant_odo,Anthoxanthum_odoratum,,4.5,34,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Ant_odo,Anthoxanthum_odoratum,,11,40.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Ant_odo,Anthoxanthum_odoratum,,3,28.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,1*1,1,,,,,2,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Ant_odo,Anthoxanthum_odoratum,,33,28,,,,,,,,,,,,,,,,,,,,,,1,,,,,1*1,1,,,,,3,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Ant_odo,Anthoxanthum_odoratum,,43,16,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Bro_ere,Bromus_erectus,1930,12,15,6*5,,30,,,,,7,,,,1,,3,,,3x1,3,,2,,3,1,,,,1*3,3,,,,,2,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Bro_ere,Bromus_erectus,,21.5,32,,,,,,,,,,,,,,,,,,,,,,3,,,,,1*1,1,,,,,2,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Bro_ere,Bromus_erectus,,23,32,,,,,,,,,,,,,,,,,,,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,
09.05.2018,Martin,7_2,future,pathogen,5,top left,Tra_ori,Tragopogon_orientalis,,20.5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,,0,0,
17.05.2019,Martin,7_2,future,pathogen,5,top left,Dia_car,Dianthus_carth,,27,37,1*2,,2,,,,,,,,,1,,2,,,3x2,6,,,,,1,,,1,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,5,top left,Dia_car,Dianthus_carth,,30,38,3*2,,6,,,,,,,,,,,,,,2x2,4,,,1,,,,,1,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,5,top left,Bro_ere,Bromus_erectus,1986,19,40,5*5,,25,,,,,6,,,,,,,,,4x4,16,,4,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,5,top left,Tra_ori,Tragopogon_orientalis,,1,33,,,,,7,,,,,,,1,,,,,,,4,,,,,,,,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,5,top left,Dia_car,Dianthus_carth,,25,44,1*1,,1,,,,,,,3,,,,,,,1x2,2,,,,,,,,3,,,,,,,,,
17.05.2019,Martin,7_2,future,pathogen,5,top left,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,5,top left,Tra_ori,Tragopogon_orientalis,,17,7,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,5,top left,Pla_lan,Plantago_lanceolata,,40,34,,,,,6,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,5,top left,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
18.05.2020,Martin,7_2,future,pathogen,5,top left,Lot_cor,Lotus_corniculatus,,32,44,1*1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,6,8.5,,,,,,,,,,,,,,,,,,,,,,3,,,,,1.5*1.5,2.25,,,,,3,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,1,39,,,,,,,,,,,,,,,,,,,,,,3,,mice ,,,1*1,1,,,,,2,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,17,46,,,,,,,,,,,,,,,,,,,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,22.5,33.5,,,,,,,,,,,,,,,,,,,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,25.5,6,,,,,,,,,,,,,,,,,,,,,,3,,,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,47.5,4.5,,,,,,,,,,,,1,,,,,2x2,4,,,1,3,,collected flower from this one,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Bro_ere,Bromus_erectus,,2,44,,,,,,,,,,,,,,1,,1,,,,,,1,6,,,,3.5*4,14,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Bro_ere,Bromus_erectus,,26,22.5,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1*0.5,0.5,,,,,0,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Bro_ere,Bromus_erectus,1681,29,47,10*9,,90,,,,,36,,,,1,,,,1,8x10,80,,21,,1,,,,,6*8,48,,,,,6,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Pla_lan,Plantago_lanceolata,,1,6,,,,,12,,2,1,,,,2,,,1,6,,,10,,,1,9,2 rosettes,,,,,,23,6,4,0,2,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Pla_lan,Plantago_lanceolata,,2.5,11,,,,,35,,3,,,2,,,,,1,6,,,15,,,,,3 rosettes,,,,,,25.5,19,9,0,2,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Pla_lan,Plantago_lanceolata,,12.5,31,,,,,3,,1,,,,,,,,1,6,,,9,,,,,2 rosettes,,,,,,22.5,5,7,0,3,
20.08.2018,Martin,8_3,ambient,control,1,bottem_left,Pla_lan,Plantago_lanceolata,,48,11,,,,,15,,2,,,2,,,,,,,,,9,,,,,1 rosette,,,,,,,NA,8,NA,0,
14.05.2018,Georg,8_3,ambient,control,1,bottom left,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,4,1,,,,,,4,,,,,,,,,,,NA,NA,only seedlings in plot
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottem_left,Ant_odo,Anthoxanthum_odoratum,,40,30,,,,,,,,,,,,,,,,,3x2,6,,,1,,,,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,45,19,,,,,,,,,,,,,,,,,0.5x0.5,,,,,,,,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottem_left,Bro_ere,Bromus_erectus,1739,45,37,4*2,,8,,,,,2,,,,,,,,,2x2,4,,,,,,,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottom left,Pla_lan,Plantago_lanceolata,,12,2,,,,,6,,1,,,,,,,,,,,,16,,,,,3 rosettes,,1,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottem_left,Pla_lan,Plantago_lanceolata,,47,8,,,,,,,,,,,,,,,,,,,9,,,,,2 rosettes,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottom left,Pla_lan,Plantago_lanceolata,,32,18,,,,,6,,1,,,,,,,,,,,,7,,,,,1 rosette,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottem_left,Pla_lan,Plantago_lanceolata,,34,31,,,,,,,,,,,,,,,,,,,6,,,,,1 rosette,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottom left,Tra_ori,Tragopogon_orientalis,,41,34,,,,,11,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottem_left,Dia_car,Dianthus_carth,,41,3,,,,,,,,,,,,2,,4,,,3x2,6,,,,1,1,,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,1,bottom left,Dia_car,Dianthus_carth,,36,33,1*1,,1,,,,,,,,,,,,,,2x1,2,,,,,,,,,,,,,,,,,
19.05.2020,Martin,8_3,ambient,control,1,bottom left,Pla_lan,Plantago_lanceolata,,32,22,,,,,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,18.5,16.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,1*0.5,0.5,,,,,2,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,16.5,20,,,,,,,,,,,,,,,,,,,,,,1,,,,,2.5*4,10,,,,,7,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,46,17,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,43,20,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,20,18.5,,,,,,,,,,,,1,,,,,1x1,1,,,,1,,,,,1*1,1,,,,,2,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,17,24,,,,,,,,,,,,,,,,,2x1,2,,,,1,,,,,2.5*3.5,8.75,,,,,6,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,14,29,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,29,33,,,,,,,,,,,,,,,,,2x2,4,,,,1,,,,,6*10,60,,,,,12,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,41,26,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
06.11.2018,Martin,8_3,ambient,control,2,center,Bro_ere,Bromus_erectus,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,NA,NA,
06.11.2018,Martin,8_3,ambient,control,2,center,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,NA,NA,
20.08.2018,Martin,8_3,ambient,control,2,center,Pla_lan,Plantago_lanceolata,,7,0,,,,,22,,3,,,,,,,,,,,,23,,1,,,2 rosettes,,4,,,,,NA,9,NA,1,
14.05.2018,Georg,8_3,ambient,control,2,center,Tra_ori,Tragopogon_orientalis,518,22.5,-2.5,,,,,15,,,,,,,,,,,,,,8,,,,,,,,,,,22,3,,0,0,
14.05.2018,Georg,8_3,ambient,control,2,center,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,NA,0,only seedlings in plot
17.05.2019,Lotte_Julia,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,3.5,40,,,,,,,,,,,,,,,,,4x3,12,,,,,,,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,2,center,Ant_odo,Anthoxanthum_odoratum,,4,49,,,,,,,,,,,,,,,,,2x1,2,,,,,,,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,2,center,Pla_lan,Plantago_lanceolata,,5,23.5,,,,,18,,2,,,2,,,,,,,,,19,,,,,3 rosettes,,,,,,,,,,,
17.05.2019,Lotte_Julia,8_3,ambient,control,2,center,Pla_lan,Plantago_lanceolata,,7,30,,,,,7,,1,,,1,,,,,,,,,7,,,,,1 rosette,,1,,,,,,,,,
04.11.2019,Christian,8_3,ambient,control,2,center,Dia_car,Dianthus_carth,,,,,,,,,,,,,,,,,10,,,,,,,,,4,,,,,,,,,,,,
14.05.2018,Georg,8_3,ambient,control,3,top right,Bro_ere,Bromus_erectus,1683,23,43,4*3,,12,,,,,1,,,,2,,5,,,5x3,15,,2,,4,,,,,0.5*0.5,0.25,,,,,0,0,
14.05.2018,Georg,8_3,ambient,control,3,top right,Bro_ere,Bromus_erectus,1723,30,29,4*5,,20,,,,,5,,,,,,,,,5x3,15,,2,,4,,,,,3.5*5.5,19.25,,,,,6,0,
14.05.2018,Georg,8_3,ambient,control,3,top right,Bro_ere,Bromus_erectus,,26,22.5,,,,,,,,,,,,,,,,,,,,,,4,,,,,3*2,6,,,,,4,0,
14.05.2018,Georg,8_3,ambient,control,3,top right,Bro_ere,Bromus_erectus,,11,39,,,,,,,,,,,,,,,,,,,,,,4,,,,,4*4,16,,,,,0,0,
14.05.2018,Georg,8_3,ambient,control,3,top right,Bro_ere,Bromus_erectus,1699,6.5,30,5*5,,25,,,,,7,,,,,,,,,3x3,9,,11,,4,,,,,4.5*7.5,33.75,,,,,6,0,
14.05.2018,Georg,8_3,ambient,control,3,top right,Bro_ere,Bromus_erectus,1725,7,23,6*7,,42,,,,,13,,,,,,,,,7x5,35,,15,,4,,,,,0.5*0.5,0.25,,,,,1,0,
14.05.2018,Georg,8_3,ambient,control,3,top right,Tra_ori,Tragopogon_orientalis,,31,38.5,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,,,25,2,,0,0,
14.05.2018,Georg,8_3,ambient,control,3,top right,Tra_ori,Tragopogon_orientalis,,42,11,,,,,14,,,,,,,,Herbivory,,,,,,,,,,,,,,,,,,,,,,
14.05.2018,Georg,8_3,ambient,control,3,top right,Tra_ori,Tragopogon_orientalis,,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,
14.05.2018,Georg,8_3,ambient,control,3,top right,Tri_pra,Trifolium_pratense,,22,39,,,,,,,,,,,,,,,3,1,,,,,,4,,,,,2.5*2.5,6.25,,,,,0,0,
17.05.2019,Lotte_Julia,8_3,ambient,control,3,top right,Tra_ori,Tragopogon_orientalis,,36,44,,,,,5,,,,,,,,Herbivory,,,,,,,,,,,,,,,,,,,,,,
