date,person,plot,treatment,climate,transect,subplot,position,species,species_full,ID,x_coord,y_coord,new_bro20,rosette_spring_2020,area_spring_2020,number_leafs_spring_2020,number_rosettes,number_flowers_may_2020_before,number_flowers_02.-09.06.2020,number_flowers_oct_2020,seedling_spring_2020,seedling_autumn_2020,comments20,seedling_spring_2018,seedling_autumn_2018,seedling_spring_2019,seedling_autumn_2019,rosette_spring_2018,area_spring_2018,area_autumn_2018,rosette_spring_2019,area_spring_2019,number_flowers_spring_2019_after,number_flowers_spring_2019_before,number_flowers_fall_2019_after,leaf_length_spring_2018,leaf_length_autumn_2018,xleaf_spring_2018,xleaf_autumn_2018,xleaf_spring_2019,pla_xrosette_spring19,number_flowers_spring_2018_before,number_flowers_spring_2018_after,number_flowers_autumn_2018,flower_size,comments
12.04.2018,Lotte,4_4,grazing,future,4,4,09.09.1950,Sca_och,Scabiosa_ochroleuca,NA,64.5,7,,,,,,,,,,,,NA,NA,,,0.5*0.5,0.25,2,4*5,20,,,1,NA,,NA,,,,0,0,,NA,NA
15.04.2019,Lotte,4_4,mowing,future,4,4,09.09.1950,Sca_och,Scabiosa_ochroleuca,1124,6,58,,4*5,20,,,,1,,,,,,NA,,,,,,4*5,20,,,1,,,,,,,,,,,
12.04.2018,Martin,4_4,mowing,future,4,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,100,63,44,,,,,,,,,,,,NA,NA,,1,2*2,4,NA,dead,,,,,NA,,NA,,,,0,0,,NA,NA
09.04.2020,Lotte,4_4,mowing,future,4,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,0,17,,2*1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.04.2018,Lotte,4_4,mowing,future,4,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,98,65,4,,5*7,35,,,,,,,,,NA,NA,,,3*0.5,1.5,20,5*7,35,,,7,NA,,NA,,,,0,0,,NA,NA
12.04.2018,Lotte,4_4,mowing,future,4,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,NA,48,3,,10*9,90,,,,,,,,,NA,NA,,,4*5,20,16,10*6,60,,,,NA,,NA,,,,0,0,,NA,NA
12.04.2018,Lotte,4_4,mowing,future,4,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,NA,4,21,,,,,,,,,,,,NA,NA,,,0.5*0.5,0.25,NA,dead,,,,,NA,,NA,,,,0,0,,NA,NA
12.04.2018,Lotte,4_4,mowing,future,4,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,NA,28,43,,,,,,,,,,,,NA,NA,,,0.5*0.5,0.25,64,dead,,,,,NA,,NA,,,,0,0,,NA,growth in centaurea
09.04.2020,Lotte,4_4,mowing,future,4,8,0.50 - 1,Sca_och,Scabiosa_ochroleuca,,22,34,,1.5*1,1.5,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,
12.04.2018,Lotte,4_4,mowing,future,4,8,0.50 - 1,Sca_och,Scabiosa_ochroleuca,NA,47,25.5,,10*8,80,,,,,,,3,,NA,NA,,7,5*5,25,99,5*6.5,32.5,,,14,NA,,NA,,,,0,0,4,NA,NA
11.04.2018,Lotte,4_5,grazing,future,3,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,NA,10,46.5,,,,,,,,,,,,NA,0,,,1*0.5,0.5,NA,NA,,,,,NA,,NA,,,,0,0,,NA,NA
11.04.2018,Lotte,4_5,grazing,future,3,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,NA,20,40,,,,,,,,,,,,NA,0,,,0.5*0.5,0.25,NA,NA,,,,,NA,,NA,,,,0,0,,NA,NA
11.04.2018,Lotte,4_5,grazing,future,3,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,59,34.5,18.5,,4*3,12,,,,,,1,,,NA,0,,,0.5*0.5,0.25,1,0.5*0.5,0.25,,,,NA,,NA,,,,0,0,,NA,NA
14.08.2019,Lotte+Lina,4_5,grazing,future,3,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,NA,20,47,,4*4,16,,,,,,,,,NA,0,,,3*3,9,9,3*3,9,,,1,NA,,NA,,,,0,0,2,,
11.04.2018,Lotte,4_5,grazing,future,3,4,8.50 - 9,Sca_och,Scabiosa_ochroleuca,61,47,25.5,,,,,,,,,1,1,,NA,NA,1,2,4*4,16,4,1*1,1,,,,NA,,NA,,,,0,0,2,NA,NA
14.08.2019,Julia_Anne,4_5,grazing,future,3,4,8.50 - 9,Sca_och,Scabiosa_ochroleuca,,28,33,,3*3,9,,,,,,1,,,,NA,,2,,,,4.5*2.5,11.25,,,2,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,5,1.50 - 2,Sca_och,Scabiosa_ochroleuca,NA,40,3,,10*10,100,,,,,,8,,,NA,NA,,4,6*7,42,63,10*9,90,,,27,NA,,NA,,,,0,0,,NA,gross - big
02.05.2019,Julia_martin,4_5,grazing,future,3,6,4.50 - 5,Sca_och,Scabiosa_ochroleuca,,8,23,,,,,,,,,,,,,NA,,1,,,,3*2,6,,,,,,,,,,,,,,
09.04.2020,Lotte,4_5,grazing,future,3,6,4.50 - 5,Sca_och,Scabiosa_ochroleuca,,31,41,,1.5*1,1.5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,6,4.50 - 5,Sca_och,Scabiosa_ochroleuca,NA,59,10,,,,,,,,,,,,NA,NA,,1,0.5*0.5,0.25,NA,1*1,1,,,,NA,,NA,,,,0,0,,NA,NA
09.04.2020,Lotte,4_5,grazing,future,3,8,01.01.1950,Sca_och,Scabiosa_ochroleuca,,23,10,,1*0.5,0.5,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,
06.04.2020,Martin,5_4,grazing,ambient,5,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
17.04.2018,Lotte,5_4,grazing,ambient,5,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,44,45,,23*22,506,,,,,,,,,NA,0,,,9*6,54,210,13x9,117,,,52,NA,,NA,,,,0,0,,NA,check size!
17.04.2018,Martin,5_4,grazing,ambient,5,5,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,39,60,,3*3,9,,,,,,,,,NA,NA,,2,3*1,3,1.5,1x1,1,,,9,NA,,NA,,,,0,0,,NA,
17.04.2018,Lotte,5_4,grazing,ambient,5,6,4.50 - 5,Sca_och,Scabiosa_ochroleuca,,15,35.5,,8*12,96,,,,,,2,3,,NA,NA,,4,3*4,12,20,7.5x6,45,,,7,NA,,NA,,,,0,0,,NA,
06.04.2020,Martin,5_4,grazing,ambient,5,8,04.04.1950,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,5,14,,,,,12,,,,,,,,,,,,,,,,,,,
27.10.2020,Martin_Simon,5_5,mowing,ambient,6,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
27.10.2020,Martin_Simon,5_5,mowing,ambient,6,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
27.10.2020,Martin_Simon,5_5,mowing,ambient,6,4,09.09.1950,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
17.04.2018,Lotte,5_5,mowing,ambient,6,5,05.05.1950,Sca_och,Scabiosa_ochroleuca,126,50,71,,7*6,42,,,,,,2,,,NA,NA,,2,1.5*0.5,0.75,28,6x5,30,,,4,NA,,NA,,,,0,0,,NA,
17.04.2019,Julia_Martin,5_5,mowing,ambient,6,5,05.05.1950,Sca_och,Scabiosa_ochroleuca,,43,47.5,,0.5*0.5,0.25,,,,,,2,,,,NA,,2,,,,1*1,1,,,,,,,,,,,,,,
17.04.2018,Martin,5_5,mowing,ambient,6,6,1.50 -2,Sca_och,Scabiosa_ochroleuca,131,-9,12.5,,,,,,,,,,,,NA,NA,,,1*1,1,,NA,,,,,NA,,NA,,,,0,0,,NA,
17.04.2019,Julia_Martin,5_5,mowing,ambient,6,6,1.50 - 2,Sca_och,Scabiosa_ochroleuca,,1,12.5,,5*4,20,,,,,,,,,,NA,,,,,,1*0.5,0.5,,,,,,,,,,,,,,
17.04.2019,Julia_Martin,5_5,mowing,ambient,6,6,1.50 - 2,Sca_och,Scabiosa_ochroleuca,,5,0,,6*8,48,,,,,,,,,,NA,,,,,,4*3,12,,,,,,,,,,,,,,
27.10.2020,Martin_Simon,5_5,mowing,ambient,6,7,07.07.1950,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,7,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,,,,0,,,,,,NA,,,,,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,7,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,50,35,,12*8,96,,,,,,3,,1,,0,,,,,,8*9,72,,,,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,7,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,6,36,,4*4,16,,,,,,3,,,,0,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
18.04.2018,Martin,6_1,grazing,future,7,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,0,36,,,,,,,,,3,,,NA,0,,,2*2,4,9,3x4,12,,,,NA,,NA,,,,0,0,,NA,
18.04.2018,Martin,6_1,grazing,future,7,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,-23,29,,,,,,,,,3,,,NA,0,,,2*2,4,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
05.11.2018,Lotte,6_1,grazing,future,7,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,NA,,,,,,,,,,,3,,,NA,1,,1,,,,NA,,,,,,,,,,,,,,,
18.04.2018,Martin,6_1,grazing,future,7,4,8.50 - 9,Sca_och,Scabiosa_ochroleuca,,43,21,,5*5,25,,,,,,2,2,,NA,NA,,6,3*2,3,8,5x4.5,22.5,,,6,NA,,NA,,,,0,0,,NA,
06.04.2020,Lotte,6_1,grazing,future,7,5,1.50 - 2,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.2018,Martin,6_1,grazing,future,7,6,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,30,14,,,,,,,,,,,,NA,NA,1,3,5*3,15,6,NA,,,,,NA,,NA,,,,0,0,,NA,
18.04.2018,Martin,6_1,grazing,future,7,6,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,3,4,,,,,,,,,3,,,NA,NA,1,3,4*2,8,,NA,,,,,NA,,NA,,,,0,0,,NA,
18.04.2018,Martin,6_1,grazing,future,7,7,4.50 - 5,Sca_och,Scabiosa_ochroleuca,145,35,70,,,,,,,,,,,,NA,NA,1,,0.5*0.5,0.25,,NA,,0,11,,NA,,NA,,,,0,0,,NA,
17.04.2019,Lotte,6_1,grazing,future,7,8,3.50 - 4,Sca_och,Scabiosa_ochroleuca,,15,46,,,,,,,,,8,8,,,NA,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,seedling from outside
18.04.2018,Lotte,6_1,grazing,future,7,8,3.50 - 4,Sca_och,Scabiosa_ochroleuca,,59,48,,6*7,48,,,,,,8,,,NA,NA,,,4*5,20,16,6x7,42,,,27,NA,,NA,,,,0,0,,NA,1 bud
18.04.2018,Lotte,6_1,grazing,future,7,8,3.50 - 4,Sca_och,Scabiosa_ochroleuca,,6,42,,,,,,,,,8,,,NA,NA,,,5*6,30,30,9x7,63,,,,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,149,8,55,,7*3,21,,,,,,5,29,,NA,1,3,16,9*8,72,12,2.5x1.5,3.75,,,1,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,21,5,,8*8,64,,,,,,5,,,NA,1,3,16,5*4.5,22.5,30,8x5,40,,,13,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,50,26,,,,,,,,,5,,,NA,1,3,16,5*0.5,2.5,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,9,35.5,,,,,,,,,5,,,NA,1,3,16,0.5*0.5,0.25,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
18.04.2018,Martin,6_3,mowing,future,8,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,24,53,,,,,,,,,,,,NA,0,,,2*1,2,12,0.5x0.5,0.25,,,,NA,,NA,,,,0,0,,NA,wŠchst in Bro ere
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,,37,69,,14*15,210,,,,1,,,9,,NA,2,,9,19*14,266,66,12x13,156,,,32,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,152,67,12,,4*4,16,,,,,,,,,NA,2,,9,7*5,35,6,3x3,9,,,1,NA,,NA,,,,0,0,,NA,
18.04.2018,Lotte,6_3,mowing,future,8,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,,64,23,,,,,,,,,,,,NA,2,,9,4*3,12,1,0.5x0.5,0.25,,,,NA,,NA,,,,0,0,,NA,
18.04.2019,Lotte_julia,6_3,mowing,future,8,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,,39,30,,2*2,4,,,,,,,,,,2,,9,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
06.04.2020,Lotte,6_3,mowing,future,8,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,5,45,,1*0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.2018,Lotte,6_3,mowing,future,8,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,-12,24,,8*8,64,,,,1,,,37,,NA,NA,2,6,4*7,28,35,7x9,63,,,,NA,,NA,,,,0,0,9,NA,
18.04.2018,Lotte,6_3,mowing,future,8,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,10,78,,11*11,121,,,,,,,,,NA,NA,2,6,2*8,16,72,9x8,72,,,42,NA,,NA,,,,0,0,4,NA,
18.04.2018,Lotte,6_3,mowing,future,8,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,30,30,,11*9,99,,,,,,,,,NA,NA,2,6,4*5,20,30,8x8,64,,,9,NA,,NA,,,,0,0,2,NA,
18.04.2019,Lotte_julia,6_3,mowing,future,8,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,8,37,,0.5*0.5,0.25,,,,,,,,,,NA,2,6,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
18.04.2019,Lotte_julia,6_3,mowing,future,8,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,34,15,,,,,,,,,,,,,NA,2,6,,,,2*1,2,,,,,,,,,,,,,,
18.04.2019,Lotte_julia,6_3,mowing,future,8,6,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,,,,NA,1,,,,,NA,,,,,,,,,,,,,,,
18.04.2018,Lotte,6_3,mowing,future,8,7,02.02.1950,Sca_och,Scabiosa_ochroleuca,168,-10,85,,13*17,221,,,,,,1,2,,NA,NA,,1,9*7,63,72,11x11,121,,,27,NA,,NA,,,,0,0,1,NA,
18.04.2018,Lotte,6_3,mowing,future,8,7,02.02.1950,Sca_och,Scabiosa_ochroleuca,,40.5,8,,7*6,42,,,,,,,,,NA,NA,,1,3*0.5,1.5,6,3x2,6,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,7_2,mowing,future,10,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,234,45,73,,,,,,,,,,,,NA,0,,,2*1,2,0.5,1*1,1,0,0,,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,7_2,mowing,future,10,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,232,70,23,,8*10,80,,,,1,,,,,NA,0,,,5*3,15,35,6*6,36,0,0,11,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,7_2,mowing,future,10,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,21,24,,,,,,,,,,,,NA,0,,,1*1,1,6,NA,,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,7_2,mowing,future,10,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,,36,39,,,,,,,,,,,,NA,9,,,0.8*0.8,0.64,42,NA,,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,7_2,mowing,future,10,4,09.09.1950,Sca_och,Scabiosa_ochroleuca,,0,0,,10*10,100,,,,,,,,,NA,NA,,,6*4,24,30,10*10,100,,,13,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,7_2,mowing,future,10,6,04.04.1950,Sca_och,Scabiosa_ochroleuca,235,-17.5,51,,2*2,4,,,,,,,,,NA,NA,,,6.5*4,26,2,1*1.5,1.5,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,34,61,,13*13,169,,,,,,,,,NA,NA,,,8*9,72,110,12*12,144,,,40,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,21,15,,,,,,,,,,,,NA,NA,,,5*8,40,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,45,40,,6*7,42,,,,,,,,,NA,NA,,,5*5,25,12,6*5,30,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,7_2,mowing,future,10,7,7.50 - 8,Sca_och,Scabiosa_ochroleuca,,18,0,,10*9,90,,,,1,,,,1 bud,NA,NA,,,6*4,24,16,8*9,72,,,18,NA,,NA,,,,0,0,,NA,
23.04.2019,Julia_Martin,7_3,grazing,future,,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,30,48,,0.5*1,0.5,,,,,,,,,,0,,,,,,1*0.5,0.5,,,,,,,,,,,,,,
23.04.2019,Julia_Martin,7_3,grazing,future,,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,6.5,23,,1*1,1,,,,,,,,,,0,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
23.04.2019,Julia_Martin,7_3,grazing,future,,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,197,-8.5,43,,,,,,,,,,,,,0,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,id doppelt neu vergeben vom letzten jahr
19.04.2018,Lotte,7_3,grazing,future,9,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,3,13,,,,,,,,,,1,,NA,0,,,0.5*0.5,0.25,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,7_3,grazing,future,9,4,9.50 - 10,Sca_och,Scabiosa_ochroleuca,242,33,83,,,,,,,,,,,,NA,NA,,,1*0.5,0.5,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,7_3,grazing,future,9,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,22,0,58,,,,,,,,,,,,NA,NA,,,6*6,36,24,6*4.5,27,,,,NA,,NA,,,,0,0,3,NA,
19.04.2018,Lotte,7_3,grazing,future,9,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,19,14.5,,,,,,,,,,,,NA,NA,,,3*0.5,1.5,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
23.04.2019,Julia_Martin,7_3,grazing,future,9,5,01.01.1950,Sca_och,Scabiosa_ochroleuca,,-1,18.5,,,,,,,,,,,,,NA,,,,,,1*1,1,,,6,,,,,,,,,,,
19.04.2018,Martin,7_3,grazing,future,9,7,04.04.1950,Sca_och,Scabiosa_ochroleuca,,44,33,,10*8,80,,,,,,,2,,NA,NA,,,7*3,21,28,10*6,60,,,1,NA,,NA,,,,0,0,,NA,
23.04.2018,Lotte,8_2,grazing,ambient,11,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,267,36,20,,,,,,,,,,,,NA,0,,,0.5*3,1.5,3,NA,,,,,NA,,NA,,,,0,0,,NA,
24.04.2019,Julia_Martin,8_2,grazing,ambient,11,1,0 - 0.50,Sca_och,Scabiosa_ochroleuca,,45.5,23.5,,1*1,1,,,,,,2,,,,0,,,,,,1*1,1,,,1,,,,,,,,,,,
23.04.2018,Martin,8_2,grazing,ambient,11,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,259,13,103,,,,,,,,,,,,NA,0,,,10*5,50,15,5*3,15,,,,NA,,NA,,,,0,0,,NA,
23.04.2018,Martin,8_2,grazing,ambient,11,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,262,48,98,,,,,,,,,,,,NA,0,,,7*5,35,4,4*3,12,,,,NA,,NA,,,,0,0,,NA,
24.04.2019,Julia_Martin,8_2,grazing,ambient,11,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,38,50,,4*4,16,,,,,,,,,,0,,,,,,2*2,4,,,1,,,,,,,,,,,
23.04.2018,Martin,8_2,grazing,ambient,11,4,2.50 - 3,Sca_och,Scabiosa_ochroleuca,,20,61,,,,,,,,,4,,,NA,NA,1,,2*2,4,6,4*5,20,,,,NA,,NA,,,,0,0,2,NA,
23.04.2018,Lotte,8_2,grazing,ambient,11,5,8.50 - 9,Sca_och,Scabiosa_ochroleuca,294,30,80,,,,,,,,,,,,NA,NA,,,5*5,25,12,4*5,20,,,6,NA,,NA,,,,0,0,,NA,
23.04.2018,Martin,8_2,grazing,ambient,11,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,293,0,57,,5*6,30,,,,,,,,,NA,NA,,1,5*6,30,12,5*6,30,,,,NA,,NA,,,,0,0,5,NA,
23.04.2018,Lotte,8_2,grazing,ambient,11,7,08.08.1950,Sca_och,Scabiosa_ochroleuca,292,-14,98,,7*7,49,,,,,,1,,,NA,NA,,,4*2.5,10,30,5*4,20,,,,NA,,NA,,,,0,0,,NA,
23.04.2018,Lotte,8_2,grazing,ambient,11,7,08.08.1950,Sca_och,Scabiosa_ochroleuca,,7.5,29,,2*3,6,,,,,,1,,,NA,NA,,,5*2,10,1,5*2,10,,,,NA,,NA,,,,0,0,,NA,
23.04.2018,Martin,8_2,grazing,ambient,11,8,4.50 - 5,Sca_och,Scabiosa_ochroleuca,6*6,20,79,,,,,,,,,,,,NA,NA,,,4*4,16,15,NA,,,,,NA,,NA,,,,0,0,10,NA,
23.04.2018,Martin,8_2,grazing,ambient,11,8,4.50 - 5,Sca_och,Scabiosa_ochroleuca,1*2,-30,50,,,,,,,,,,,,NA,,,,4*3,12,12,NA,,,,,NA,,NA,,,,0,0,,NA,
23.04.2018,Lotte,8_3,mowing,ambient,12,3,06.06.1950,Sca_och,Scabiosa_ochroleuca,,2,40,,,,,,,,,,,,NA,0,,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,0,0,,NA,
23.04.2018,Martin,8_3,mowing,ambient,12,4,2.50 - 3,Sca_och,Scabiosa_ochroleuca,,31,68,,8*7,56,,,,,,,,,NA,NA,,,4*4,16,6,4.5*5,22.5,,,,NA,,NA,,,,0,0,,NA,
23.04.2018,Martin,8_3,mowing,ambient,12,4,2.50 - 3,Sca_och,Scabiosa_ochroleuca,,-20,25,,,,,,,,,,,,NA,NA,,,0.5*0.5,0.25,NA,NA,,,,,NA,,NA,,,,0,0,,NA,
21.08.2018,Martin,8_3,mowing,ambient,12,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,,2,26,,,,,,,,,,1,,NA,NA,,1,NA,NA,1,4*4,16,,,,,,,,,,,,,,
23.04.2018,Martin,8_3,mowing,ambient,12,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,,0,23,,5*4,20,,,,,,,,,NA,NA,,1,3*3,9,4,5*3,15,,,1,NA,,NA,,,,0,0,,NA,
23.04.2018,Martin,8_3,mowing,ambient,12,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,,25,24,,6*6,36,,,,,4,,,,NA,NA,,1,0.5*0.5,0.25,16,5*5,25,,,,NA,,NA,,,,0,0,,NA,
24.04.2019,Lotte,8_3,mowing,ambient,12,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,,36,18,,2*2,4,,,,,,,,,,NA,,1,,,,2*2,4,,,,,,,,,,,,,,
24.04.2019,Lotte,8_3,mowing,ambient,12,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,,26,46,,3*2,6,,,,,,,,,,NA,,1,,,,2*2,4,,,,,,,,,,,,,,
27.05.2019,Lotte,8_3,mowing,ambient,12,6,05.05.1950,Sca_och,Scabiosa_ochroleuca,,28,0,,,,,,,,,,,,,NA,,1,,,,1*1,1,,,,,,,,,,,,,,
15.08.2018,Martin,8_3,mowing,ambient,12,8,4.50 - 5,Sca_och,Scabiosa_ochroleuca,,11,4.5,,4*4,16,,,,,3,,,,NA,NA,,,1*1,1,1,3*4,12,,,,NA,,NA,,,,0,0,0,NA,
21.08.2018,Martin,8_3,mowing,ambient,12,8,4.50 - 5,Sca_och,Scabiosa_ochroleuca,,50,0,,,,,,,,,,,,NA,NA,,,NA,NA,2,NA,,,,,,,,,,,,,,,
23.04.2018,Martin,8_3,mowing,ambient,12,8,4.50 - 5,Sca_och,Scabiosa_ochroleuca,311,6,90,,6*5,30,,,,,1,,,,NA,NA,,,8*5,40,12,6*6,36,,,,NA,,NA,,,,0,0,,NA,
23.04.2018,Martin,8_3,mowing,ambient,12,8,4.50 - 5,Sca_och,Scabiosa_ochroleuca,328,-2,35,,2*3,6,,,,,3,,,wird von Dactylus verdrängt,NA,NA,,,6*3,18,1,3*3,9,,,,NA,,NA,,,,0,0,,NA,
24.04.2019,Lotte_julia,8_3,mowing,ambient,12,8,4.50 - 5,Sca_och,Scabiosa_ochroleuca,,50,27,,4*4,16,,,,,3,,,,,NA,,,,,,4*3,12,,,,,,,,,,,,,,
25.04.2018,Martin,9_1,mowing,future,14,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,320,51,67,,,,,,,,,,,,NA,0,,,3*1,3,0.25,NA,,,,,NA,,NA,,,,0,0,,NA,
25.04.2018,Martin,9_1,mowing,future,14,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,326,43,71,,5*4,20,,,,,,,,,NA,0,,,2*3,6,3,3*4,12,,,,NA,,NA,,,,0,0,,NA,
25.04.2018,Martin,9_1,mowing,future,14,2,03.03.1950,Sca_och,Scabiosa_ochroleuca,,43,46,,4*4,16,,,,,,,,,NA,0,,,1*1,1,1.5,2*2,4,,,,NA,,NA,,,,0,0,,NA,
25.04.2018,Lotte,9_1,mowing,future,14,6,04.04.1950,Sca_och,Scabiosa_ochroleuca,336,75,71,,5*5,25,,,,,,,,,NA,NA,,2,5*6,30,6,5*4,20,,,,NA,,NA,,,,0,0,,NA,
25.04.2018,Lotte,9_1,mowing,future,14,6,04.04.1950,Sca_och,Scabiosa_ochroleuca,,35,7,,5*4.5,22.5,,,,,,,,,NA,NA,,2,6*5,30,12,5*4.5,22.5,,,,NA,,NA,,,,0,0,,NA,
